Published Date,Account,Account Type,Campaign Name,Total Impressions,Total Engagements,Media Type,Engagement Rate
1/22/2023 13:31,General ,TIKTOK_BUSINESS,N/A ,767,88,Video,11.47327249
1/22/2023 13:21,General ,INSTAGRAM,N/A ,0,0,Video,#DIV/0!
1/22/2023 13:21,General ,INSTAGRAM,N/A ,0,0,Video,#DIV/0!
1/22/2023 13:01,General ,YOUTUBE,N/A ,0,0,Text,#DIV/0!
1/22/2023 12:51,DOTA2,TWITTER,N/A ,1621,104,Photo,
1/22/2023 11:32,General ,TIKTOK_BUSINESS,N/A ,367,22,Video,5.994550409
1/22/2023 11:05,General ,TWITTER,N/A ,156,5,Text,3.205128205
1/22/2023 11:04,General ,TWITTER,N/A ,329,9,Link,2.73556231
1/22/2023 11:04,General ,TWITTER,Community Engagement ,38750,2215,Video,5.716129032
1/22/2023 9:58,General ,FBPAGE,N/A ,0,0,Photo,#DIV/0!
1/22/2023 9:58,General ,FBPAGE,N/A ,0,0,Photo,#DIV/0!
1/22/2023 9:58,DOTA2,TWITTER,N/A ,911,56,Photo,
1/22/2023 9:58,DOTA2,TWITTER,N/A ,3735,254,Photo,
1/22/2023 9:57,General ,FBPAGE,N/A ,34648,5415,Photo,15.62860771
1/22/2023 9:00,General ,TWITTER,Community Engagement ,25169,288,Photo,1.14426477
1/22/2023 9:00,General ,FBPAGE,Community Engagement ,40101,2520,Photo,6.284132565
1/21/2023 19:18,General ,INSTAGRAM,N/A ,4888,0,Photo,0
1/21/2023 18:45,General ,INSTAGRAM,N/A ,4827,0,Photo,0
1/21/2023 18:44,General ,TWITTER,Community Engagement ,15100,106,Photo,0.701986755
1/21/2023 17:59,General ,TWITTER,N/A ,1805,46,Video,2.548476454
1/21/2023 17:54,General ,TWITTER,Community Engagement ,25422,1593,Photo,6.266226103
1/21/2023 17:52,General ,TWITTER,N/A ,4079,51,Text,1.250306448
1/21/2023 17:51,General ,TWITTER,N/A ,0,0,Photo,#DIV/0!
1/21/2023 17:48,General ,YOUTUBE,N/A ,2931,199,Video,6.789491641
1/21/2023 17:05,General ,INSTAGRAM,N/A ,4318,0,Photo,0
1/21/2023 17:04,General ,TWITTER,Community Engagement ,14809,109,Photo,0.736038895
1/21/2023 15:02,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/21/2023 15:02,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/21/2023 15:01,General ,INSTAGRAM,N/A ,3945,0,Video,0
1/21/2023 15:00,General ,TWITTER,N/A ,26261,777,Video,2.958760139
1/21/2023 13:12,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/21/2023 13:12,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/21/2023 13:11,General ,INSTAGRAM,N/A ,3981,0,Photo,0
1/21/2023 13:08,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/21/2023 13:08,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/21/2023 13:08,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/21/2023 13:08,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/21/2023 13:08,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/21/2023 13:08,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/21/2023 13:08,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/21/2023 13:08,General ,INSTAGRAM,N/A ,4076,0,Video,0
1/21/2023 13:07,General ,INSTAGRAM,N/A ,4175,0,Video,0
1/21/2023 13:07,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/21/2023 13:07,General ,INSTAGRAM,N/A ,4303,0,Video,0
1/21/2023 13:07,General ,INSTAGRAM,N/A ,4543,0,Photo,0
1/21/2023 13:06,General ,TWITTER,N/A ,64614,4268,Mixed,6.605379639
1/21/2023 9:43,General ,INSTAGRAM,N/A ,4552,0,Photo,0
1/21/2023 9:42,CSGO,TWITTER,N/A ,1574,62,Photo,
1/21/2023 8:59,General ,INSTAGRAM,N/A ,4903,0,Photo,0
1/21/2023 8:48,CSGO,TWITTER,N/A ,1963,32,Photo,
1/21/2023 8:44,CSGO,TWITTER,N/A ,3213,431,Video,
1/21/2023 8:37,CSGO,TWITTER,N/A ,1858,225,Video,
1/21/2023 7:44,CSGO,TWITTER,Community Engagement ,2748,88,Photo,
1/21/2023 7:44,General ,INSTAGRAM,N/A ,6012,0,Photo,0
1/21/2023 5:00,CSGO,TWITTER,Community Engagement ,8878,930,Video,
1/20/2023 15:33,Content Creators,YOUTUBE,N/A ,1676,56,Video,
1/20/2023 15:33,Content Creators,YOUTUBE,N/A ,2031,130,Video,
1/20/2023 15:33,Content Creators,YOUTUBE,N/A ,225,15,Video,
1/20/2023 15:33,Content Creators,YOUTUBE,N/A ,349,23,Video,
1/20/2023 15:33,Content Creators,YOUTUBE,N/A ,341,14,Video,
1/20/2023 15:33,Content Creators,YOUTUBE,N/A ,2256,80,Video,
1/20/2023 15:33,Content Creators,YOUTUBE,N/A ,389,16,Video,
1/19/2023 17:30,DOTA2,TWITTER,N/A ,2529,334,Photo,
1/19/2023 17:30,General ,FBPAGE,N/A ,16066,1447,Photo,9.006597784
1/19/2023 17:30,General ,FBPAGE,N/A ,16066,1447,Photo,9.006597784
1/19/2023 17:30,General ,FBPAGE,N/A ,32131,2892,Photo,9.000653574
1/19/2023 17:20,DOTA2,TWITTER,N/A ,499,5,Text,
1/19/2023 17:12,DOTA2,TWITTER,N/A ,5825,503,Photo,
1/19/2023 17:12,General ,FBPAGE,N/A ,54064,19836,Photo,36.68984907
1/19/2023 17:09,DOTA2,TWITTER,N/A ,2609,123,Text,
1/19/2023 17:03,General ,INSTAGRAM,N/A ,6162,0,Photo,0
1/19/2023 17:02,General ,FBPAGE,N/A ,50656,12539,Photo,24.75323752
1/19/2023 17:02,General ,FBPAGE,Community Engagement ,26131,1719,Photo,6.578393479
1/19/2023 17:01,DOTA2,TWITTER,N/A ,5688,441,Photo,
1/19/2023 16:58,DOTA2,TWITTER,N/A ,4421,813,Video,
1/19/2023 16:56,General ,FBPAGE,N/A ,41106,11339,Video,27.58478081
1/19/2023 16:07,General ,TWITTER,N/A ,3355,49,Text,1.460506706
1/19/2023 15:53,General ,FBPAGE,N/A ,34311,3844,Text,11.20340416
1/19/2023 15:53,DOTA2,TWITTER,N/A ,2254,104,Text,
1/19/2023 15:50,General ,FBPAGE,N/A ,50391,20177,Photo,40.04088032
1/19/2023 15:49,DOTA2,TWITTER,N/A ,5392,1369,Photo,
1/19/2023 15:40,CSGO,TWITTER,Community Engagement ,14420,835,Photo,
1/19/2023 15:19,General ,FBPAGE,N/A ,35546,4192,Text,11.79316941
1/19/2023 15:19,DOTA2,TWITTER,N/A ,2505,108,Text,
1/19/2023 14:47,DOTA2,TWITTER,N/A ,535,15,Text,
1/19/2023 14:41,General ,FBPAGE,N/A ,29562,4153,Text,14.04844057
1/19/2023 14:41,DOTA2,TWITTER,N/A ,2647,155,Text,
1/19/2023 14:39,General ,FBPAGE,Community Engagement ,51020,12408,Photo,24.31987456
1/19/2023 14:38,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/19/2023 14:36,DOTA2,TWITTER,N/A ,1518,113,Photo,
1/19/2023 14:36,General ,FBPAGE,N/A ,43290,19652,Photo,45.3961654
1/19/2023 14:34,General ,FBPAGE,N/A ,39364,8207,Video,20.84899909
1/19/2023 14:33,DOTA2,TWITTER,N/A ,1205,170,Video,
1/19/2023 14:25,General ,FBPAGE,N/A ,35794,20721,Photo,57.88959043
1/19/2023 14:24,DOTA2,TWITTER,N/A ,1238,115,Photo,
1/19/2023 14:24,General ,FBPAGE,Community Engagement ,30869,2775,Photo,8.989601218
1/19/2023 13:56,DOTA2,TWITTER,N/A ,1250,77,Photo,
1/19/2023 13:51,General ,FBPAGE,N/A ,24479,3487,Photo,14.24486294
1/19/2023 13:38,General ,FBPAGE,N/A ,0,0,Link,#DIV/0!
1/19/2023 13:38,DOTA2,TWITTER,N/A ,1696,103,Photo,
1/19/2023 13:38,General ,FBPAGE,N/A ,42489,6597,Photo,15.52637153
1/19/2023 13:37,General ,FBPAGE,Community Engagement ,12150,445,Photo,3.66255144
1/19/2023 13:37,General ,INSTAGRAM,N/A ,5951,0,Photo,0
1/19/2023 12:30,General ,TWITTER,Evil Exhibited ,449052,7882,Photo,1.755253289
1/19/2023 11:20,General ,TWITTER,N/A ,486,32,Text,6.58436214
1/19/2023 10:09,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/19/2023 10:09,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/19/2023 10:09,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/19/2023 10:09,General ,INSTAGRAM,N/A ,5560,0,Photo,0
1/19/2023 10:08,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/19/2023 10:08,General ,INSTAGRAM,N/A ,5702,0,Photo,0
1/19/2023 10:08,General ,INSTAGRAM,N/A ,5796,0,Photo,0
1/19/2023 10:08,General ,INSTAGRAM,N/A ,5971,0,Photo,0
1/19/2023 9:55,General ,TWITTER,N/A ,0,0,Photo,#DIV/0!
1/19/2023 9:40,CSGO,TWITTER,N/A ,28358,2295,Photo,
1/19/2023 9:38,General ,INSTAGRAM,N/A ,6157,0,Photo,0
1/19/2023 9:38,CSGO,TWITTER,N/A ,34775,1883,Photo,
1/19/2023 9:30,CSGO,TWITTER,N/A ,7792,1258,Video,
1/19/2023 8:38,General ,FBPAGE,N/A ,0,0,Photo,#DIV/0!
1/19/2023 8:38,General ,FBPAGE,N/A ,52862,10412,Photo,19.69656842
1/19/2023 8:37,DOTA2,TWITTER,N/A ,1114,63,Photo,
1/19/2023 8:37,DOTA2,TWITTER,N/A ,5464,365,Photo,
1/19/2023 8:19,CSGO,TWITTER,N/A ,10114,1191,Video,
1/19/2023 8:15,General ,INSTAGRAM,N/A ,6301,0,Photo,0
1/19/2023 8:13,CSGO,TWITTER,N/A ,4270,138,Photo,
1/19/2023 8:08,CSGO,TWITTER,N/A ,8987,1228,Video,
1/19/2023 7:38,CSGO,TWITTER,N/A ,5352,701,Video,
1/19/2023 7:18,CSGO,TWITTER,N/A ,1305,15,Text,
1/19/2023 7:17,CSGO,TWITTER,N/A ,7649,768,Video,
1/19/2023 6:58,General ,INSTAGRAM,N/A ,6656,0,Photo,0
1/19/2023 6:57,CSGO,TWITTER,N/A ,1983,63,Photo,
1/19/2023 6:02,General ,FBPAGE,N/A ,5,44,Photo,880
1/19/2023 6:02,General ,FBPAGE,N/A ,40,23,Photo,57.5
1/19/2023 6:02,General ,FBPAGE,N/A ,0,0,Album,#DIV/0!
1/19/2023 6:02,General ,FBPAGE,N/A ,0,0,Album,#DIV/0!
1/19/2023 6:02,General ,FBPAGE,N/A ,0,0,Album,#DIV/0!
1/19/2023 6:02,General ,FBPAGE,N/A ,20,8,Album,40
1/19/2023 6:00,CSGO,TWITTER,Community Engagement ,6161,162,Photo,
1/19/2023 6:00,General ,INSTAGRAM,N/A ,8024,0,Photo,0
1/18/2023 15:58,CSGO,TWITTER,N/A ,0,0,Photo,
1/18/2023 14:06,CSGO,TWITTER,N/A ,32891,3719,Video,
1/18/2023 10:58,General ,FBPAGE,N/A ,33842,10296,Video,30.42373382
1/18/2023 10:58,DOTA2,TWITTER,N/A ,10312,824,Video,
1/17/2023 17:42,General ,TWITTER,N/A ,0,0,Text,#DIV/0!
1/17/2023 17:25,General ,FBPAGE,N/A ,47757,13729,Photo,28.74761815
1/17/2023 17:24,DOTA2,TWITTER,N/A ,7022,578,Photo,
1/17/2023 17:21,General ,INSTAGRAM,N/A ,8375,0,Photo,0
1/17/2023 17:20,General ,FBPAGE,Community Engagement ,19780,2183,Photo,11.0364004
1/17/2023 17:18,DOTA2,TWITTER,N/A ,4091,335,Photo,
1/17/2023 17:18,General ,FBPAGE,N/A ,50365,11250,Photo,22.33694034
1/17/2023 17:13,General ,FBPAGE,N/A ,186100,30082,Video,16.16442773
1/17/2023 17:13,DOTA2,TWITTER,N/A ,7987,909,Video,
1/17/2023 17:09,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/17/2023 17:08,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/17/2023 16:57,General ,FBPAGE,N/A ,28273,5795,Video,20.49658685
1/17/2023 16:56,DOTA2,TWITTER,N/A ,1670,276,Video,
1/17/2023 16:29,DOTA2,TWITTER,N/A ,2121,325,Video,
1/17/2023 16:28,General ,FBPAGE,N/A ,66029,9579,Video,14.50726196
1/17/2023 16:19,DOTA2,TWITTER,N/A ,1439,74,Text,
1/17/2023 16:18,General ,FBPAGE,N/A ,18212,2763,Video,15.17131562
1/17/2023 16:17,DOTA2,TWITTER,N/A ,4164,298,Video,
1/17/2023 16:10,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/17/2023 16:08,General ,FBPAGE,N/A ,37281,7025,Photo,18.84337866
1/17/2023 16:06,DOTA2,TWITTER,N/A ,4598,181,Photo,
1/17/2023 16:02,General ,FBPAGE,N/A ,34889,7422,Text,21.27318066
1/17/2023 16:02,DOTA2,TWITTER,N/A ,2536,139,Text,
1/17/2023 15:38,General ,FBPAGE,Community Engagement ,8623,592,Photo,6.865360083
1/17/2023 15:29,General ,INSTAGRAM,N/A ,10232,0,Photo,0
1/17/2023 15:28,General ,FBPAGE,N/A ,0,0,Link,#DIV/0!
1/17/2023 15:27,General ,FBPAGE,N/A ,32342,3744,Photo,11.57627852
1/17/2023 15:27,DOTA2,TWITTER,N/A ,8755,402,Photo,
1/17/2023 15:15,CSGO,TWITTER,N/A ,322,5,Text,
1/17/2023 15:00,CSGO,TWITTER,Community Engagement ,82237,1505,Photo,
1/17/2023 14:01,General ,TWITTER,N/A ,557,38,Video,6.822262118
1/17/2023 14:00,General ,TWITTER,Community Engagement ,28884,1102,Photo,3.815261044
1/17/2023 12:00,General,LINKEDIN_COMPANY,N/A ,5270,121,Photo,2.29601518
1/17/2023 12:00,General ,TWITTER,N/A ,34946,920,Photo,2.632633206
1/17/2023 11:45,DOTA2,TWITTER,N/A ,967,25,Video,
1/17/2023 11:42,DOTA2,TWITTER,N/A ,1267,50,Text,
1/17/2023 11:28,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/17/2023 11:27,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/17/2023 11:26,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/17/2023 11:25,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/17/2023 11:22,General ,TWITTER,N/A ,6896,311,Video,4.509860789
1/17/2023 10:27,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/17/2023 10:04,CSGO,TWITTER,N/A ,0,0,Video,
1/17/2023 10:00,General ,FBPAGE,N/A ,28557,5986,Video,20.9615856
1/17/2023 10:00,General ,TWITTER,Community Engagement ,153426,2707,Video,1.76436849
1/17/2023 10:00,General ,FBPAGE,Community Engagement ,47822,1367,Video,2.858517001
1/17/2023 10:00,DOTA2,TWITTER,N/A ,10818,739,Video,
1/17/2023 10:00,General ,INSTAGRAM,N/A ,29426,1156,Video,3.928498607
1/17/2023 9:14,General ,FBPAGE,N/A ,0,0,Photo,#DIV/0!
1/17/2023 9:14,General ,FBPAGE,N/A ,0,0,Photo,#DIV/0!
1/17/2023 9:13,DOTA2,TWITTER,N/A ,1257,102,Photo,
1/17/2023 9:13,DOTA2,TWITTER,N/A ,2459,154,Photo,
1/17/2023 9:13,General ,FBPAGE,N/A ,50700,7510,Photo,14.81262327
1/16/2023 10:45,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/16/2023 10:04,General ,FBPAGE,N/A ,40906,7083,Photo,17.31530827
1/16/2023 10:02,DOTA2,TWITTER,N/A ,3030,257,Photo,
1/16/2023 9:00,General ,TWITTER,N/A ,22325,57,Link,0.255319149
1/15/2023 9:00,CSGO,TWITTER,Community Engagement ,204908,5013,Photo,
1/14/2023 10:00,DOTA2,TWITTER,N/A ,5680,477,Photo,
1/13/2023 15:05,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/13/2023 15:05,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/13/2023 15:05,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/13/2023 15:04,General ,INSTAGRAM,N/A ,5355,0,Video,0
1/13/2023 15:00,General ,TWITTER,N/A ,15447,133,Text,0.86100861
1/13/2023 15:00,General ,TWITTER,N/A ,27952,1382,Video,4.94419004
1/13/2023 12:44,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/13/2023 12:44,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/13/2023 12:44,General ,INSTAGRAM,N/A ,5022,0,Photo,0
1/13/2023 12:44,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/13/2023 12:44,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/13/2023 12:44,General ,INSTAGRAM,N/A ,5182,0,Video,0
1/13/2023 12:42,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/13/2023 12:42,General ,INSTAGRAM,N/A ,5382,0,Video,0
1/13/2023 12:42,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/13/2023 12:42,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/13/2023 12:41,General ,INSTAGRAM,N/A ,6149,0,Photo,0
1/13/2023 12:37,General ,TWITTER,N/A ,2560,105,Photo,4.1015625
1/13/2023 12:33,General ,TWITTER,N/A ,2682,124,Photo,4.623415362
1/13/2023 12:32,General ,TWITTER,N/A ,32512,1311,Photo,4.032357283
1/12/2023 13:46,General ,TWITTER,N/A ,19049,239,Photo,1.254659037
1/12/2023 12:52,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/12/2023 12:52,General ,TWITTER,N/A ,2760,58,Text,2.101449275
1/12/2023 12:00,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/12/2023 11:57,DOTA2,TWITTER,N/A ,521,3,Text,
1/12/2023 11:53,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/12/2023 11:51,DOTA2,TWITTER,N/A ,424,16,Text,
1/12/2023 11:49,DOTA2,TWITTER,N/A ,0,0,Video,
1/12/2023 11:48,General ,FBPAGE,N/A ,136126,23543,Photo,17.2950061
1/12/2023 11:47,DOTA2,TWITTER,N/A ,8840,469,Photo,
1/12/2023 11:47,General ,INSTAGRAM,N/A ,8746,0,Photo,0
1/12/2023 11:45,General ,FBPAGE,Community Engagement ,45130,6516,Photo,14.43828939
1/12/2023 11:43,DOTA2,TWITTER,N/A ,2121,133,Text,
1/12/2023 11:42,DOTA2,TWITTER,N/A ,347,6,Text,
1/12/2023 11:38,General ,FBPAGE,N/A ,59714,16537,Photo,27.69367318
1/12/2023 11:37,DOTA2,TWITTER,N/A ,15140,796,Photo,
1/12/2023 11:37,DOTA2,TWITTER,N/A ,7163,504,Text,
1/12/2023 11:24,General ,FBPAGE,N/A ,58427,20122,Video,34.43955705
1/12/2023 11:22,DOTA2,TWITTER,N/A ,7011,1623,Video,
1/12/2023 11:08,General ,FBPAGE,N/A ,81877,7535,Photo,9.202828633
1/12/2023 11:05,DOTA2,TWITTER,N/A ,1850,109,Photo,
1/12/2023 11:00,CSGO,TWITTER,Community Engagement ,78009,2387,Photo,
1/12/2023 10:31,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/12/2023 10:30,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/12/2023 10:23,General ,FBPAGE,N/A ,116385,25574,Photo,21.97362203
1/12/2023 10:22,DOTA2,TWITTER,N/A ,7974,655,Photo,
1/12/2023 10:18,DOTA2,TWITTER,N/A ,3491,218,Text,
1/12/2023 10:18,General ,FBPAGE,N/A ,43776,6408,Text,14.63815789
1/12/2023 10:10,General ,TWITTER,N/A ,5663,132,Text,2.330920007
1/12/2023 9:59,DOTA2,TWITTER,N/A ,4071,476,Video,
1/12/2023 9:57,General ,FBPAGE,N/A ,36117,9189,Video,25.44231248
1/12/2023 9:38,General ,FBPAGE,N/A ,84053,27231,Photo,32.39741592
1/12/2023 9:37,DOTA2,TWITTER,N/A ,12651,1792,Photo,
1/12/2023 9:36,General ,INSTAGRAM,N/A ,10350,0,Photo,0
1/12/2023 9:35,General ,FBPAGE,Community Engagement ,38969,3346,Photo,8.586312197
1/12/2023 9:33,General ,FBPAGE,N/A ,0,0,Link,#DIV/0!
1/12/2023 9:33,General ,FBPAGE,N/A ,40002,6905,Photo,17.26163692
1/12/2023 9:32,DOTA2,TWITTER,N/A ,5147,207,Photo,
1/12/2023 9:23,General,LINKEDIN_COMPANY,N/A ,1176,0,Text,0
1/12/2023 9:14,DOTA2,TWITTER,N/A ,725,46,Text,
1/12/2023 8:36,DOTA2,TWITTER,N/A ,170,0,Text,
1/12/2023 8:21,DOTA2,TWITTER,N/A ,417,13,Text,
1/12/2023 7:11,DOTA2,TWITTER,N/A ,1663,101,Text,
1/12/2023 7:11,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/12/2023 7:07,DOTA2,TWITTER,N/A ,425,15,Text,
1/12/2023 7:00,DOTA2,TWITTER,N/A ,8770,847,Photo,
1/12/2023 7:00,General ,FBPAGE,N/A ,73045,30005,Photo,41.07741803
1/12/2023 6:48,DOTA2,TWITTER,N/A ,681,98,Photo,
1/11/2023 20:48,DOTA2,TWITTER,N/A ,3430,322,Video,
1/11/2023 19:19,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/11/2023 19:19,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/11/2023 15:00,DOTA2,TWITTER,N/A ,7835,808,Video,
1/11/2023 15:00,General ,FBPAGE,N/A ,50514,14223,Video,28.15655066
1/11/2023 13:00,General ,TWITTER,Community Engagement ,17703,202,Photo,1.14104954
1/11/2023 11:07,DOTA2,TWITTER,N/A ,109,5,Photo,
1/11/2023 10:45,DOTA2,TWITTER,N/A ,1525,75,Text,
1/11/2023 10:44,DOTA2,TWITTER,N/A ,429,22,Text,
1/11/2023 10:38,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/11/2023 10:38,DOTA2,TWITTER,N/A ,1656,70,Text,
1/11/2023 10:00,General ,FBPAGE,N/A ,84782,14259,Photo,16.81842844
1/11/2023 10:00,DOTA2,TWITTER,N/A ,19008,820,Photo,
1/11/2023 9:10,General,LINKEDIN_COMPANY,N/A ,1420,7,Text,0.492957746
1/10/2023 17:55,General ,TWITTER,N/A ,3071,54,Text,1.758384891
1/10/2023 17:01,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/10/2023 15:28,General ,TWITTER,N/A ,1369,26,Text,1.899196494
1/10/2023 15:03,General ,TWITTER,N/A ,810,31,Text,3.827160494
1/10/2023 14:41,General ,TWITTER,N/A ,316,23,Link,7.278481013
1/10/2023 14:34,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/10/2023 14:32,General ,FBPAGE,N/A ,753227,95062,Video,12.62063097
1/10/2023 14:31,DOTA2,TWITTER,N/A ,22013,4465,Video,
1/10/2023 14:07,General ,TWITTER,Community Engagement ,24756,1172,Video,4.734205849
1/10/2023 14:02,General ,INSTAGRAM,N/A ,4744,0,Video,0
1/10/2023 13:59,General ,INSTAGRAM,N/A ,5052,0,Video,0
1/10/2023 13:57,General ,TWITTER,N/A ,26563,1320,Video,4.969318225
1/10/2023 13:47,General ,TWITTER,N/A ,37774,1098,Photo,2.906761264
1/10/2023 13:35,General ,TWITTER,N/A ,2443,25,Text,1.023331969
1/10/2023 13:34,General ,TWITTER,Community Engagement ,26648,197,Text,0.739267487
1/10/2023 13:05,General ,TWITTER,N/A ,977,13,Text,1.330603889
1/10/2023 12:55,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/10/2023 12:55,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/10/2023 12:55,General ,INSTAGRAM,N/A ,0,0,Photo,#DIV/0!
1/10/2023 12:54,General ,TWITTER,Community Engagement ,19801,648,Video,3.272561992
1/10/2023 12:49,General ,INSTAGRAM,N/A ,5224,0,Video,0
1/10/2023 12:33,DOTA2,TWITTER,N/A ,2801,184,Video,
1/10/2023 11:53,General ,TWITTER,Community Engagement ,17670,177,Photo,1.001697793
1/10/2023 11:36,General ,TWITTER,N/A ,603,9,Text,1.492537313
1/10/2023 11:35,General ,TWITTER,N/A ,2074,36,Photo,1.735776278
1/10/2023 11:25,General ,TWITTER,N/A ,1122,21,Video,1.871657754
1/10/2023 11:16,General ,INSTAGRAM,N/A ,5661,0,Photo,0
1/10/2023 11:15,General ,INSTAGRAM,N/A ,5856,0,Video,0
1/10/2023 11:14,General ,TWITTER,Community Engagement ,20198,243,Photo,1.203089415
1/10/2023 11:14,General ,TWITTER,N/A ,16223,689,Video,4.247056648
1/10/2023 11:12,General ,INSTAGRAM,N/A ,6154,0,Video,0
1/10/2023 11:03,General ,INSTAGRAM,N/A ,7187,0,Photo,0
1/10/2023 10:41,General ,TWITTER,N/A ,42958,951,Photo,2.213790214
1/10/2023 10:34,General ,TWITTER,N/A ,121,10,Link,8.26446281
1/10/2023 10:13,General ,TWITTER,N/A ,3009,59,Text,1.960784314
1/10/2023 10:11,General ,TWITTER,N/A ,5618,29,Text,0.516197935
1/10/2023 10:07,General ,TWITTER,N/A ,633,17,Text,2.685624013
1/10/2023 10:01,General ,TWITTER,N/A ,1366,42,Video,3.074670571
1/10/2023 10:00,General ,TWITTER,Community Engagement ,12760,40,Text,0.313479624
1/10/2023 10:00,General ,TWITTER,Community Engagement ,17922,233,Photo,1.300078116
1/10/2023 9:37,DOTA2,TWITTER,N/A ,69,3,Text,
1/10/2023 9:36,DOTA2,TWITTER,N/A ,268,22,Video,
1/10/2023 9:31,General ,TWITTER,N/A ,1547,16,Text,1.034259858
1/10/2023 9:30,General ,TWITTER,N/A ,181,9,Text,4.972375691
1/10/2023 9:13,CSGO,TWITTER,N/A ,0,0,Text,
1/10/2023 9:01,General ,FBPAGE,N/A ,33609,5042,Video,15.00193401
1/10/2023 9:00,General ,FBPAGE,Community Engagement ,28418,2074,Video,7.298191287
1/10/2023 9:00,General ,TWITTER,Community Engagement ,294471,5866,Photo,1.992046755
1/10/2023 9:00,DOTA2,TWITTER,N/A ,4285,400,Video,
1/10/2023 8:20,DOTA2,TWITTER,N/A ,7139,694,Text,
1/10/2023 2:38,General ,TWITTER,N/A ,32613,274,Text,0.840155766
1/9/2023 19:17,DOTA2,TWITTER,N/A ,450,35,Photo,
1/9/2023 15:25,DOTA2,TWITTER,N/A ,837,101,Video,
1/9/2023 14:51,General ,TWITTER,N/A ,1011,29,Video,2.868447082
1/9/2023 14:04,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/9/2023 14:02,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/9/2023 12:24,DOTA2,TWITTER,N/A ,634,7,Text,
1/9/2023 11:59,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/9/2023 11:28,DOTA2,TWITTER,N/A ,683,12,Text,
1/9/2023 10:11,General ,TWITTER,N/A ,26535,194,Text,0.731109855
1/9/2023 10:09,General ,TWITTER,N/A ,13596,290,Video,2.132980288
1/9/2023 10:00,DOTA2,TWITTER,N/A ,3107,177,Text,
1/9/2023 10:00,DOTA2,TWITTER,N/A ,35279,1327,Text,
1/9/2023 10:00,General ,FBPAGE,N/A ,0,0,Text,#DIV/0!
1/9/2023 10:00,General ,FBPAGE,N/A ,107752,29860,Text,27.71178261
